Date,Title,Price (USD),Neighbourhood,City,Building Area (sqm),Land Area (sqm),Bedrooms,Bathrooms
2025-09-06 00:09:26,Four Winds - House,165000,Four Winds,bulawayo south,,4046,4,2
2025-09-06 00:09:26,Brookview - House,800000,Brookview,harare north,,464,7,4
2025-09-06 00:09:26,Helensvale - House,2650000,Helensvale,harare north,,53000,5,6
2025-09-06 00:09:26,Southlea Park - House,38000,Southlea Park,harare south,,200,4,
2025-09-06 00:09:26,Entumbane - House,26500,Entumbane,bulawayo north,,300,5,1
2025-09-06 00:09:26,Charlotte Brooke - House,100000,Charlotte Brooke,harare north,,1900,4,4
2025-09-06 00:09:26,Vainona - House,850000,Vainona,harare north,,4070,3,
2025-09-06 00:09:26,Belgravia - House,880000,Belgravia,harare north,,3220,4,3
2025-09-06 00:09:27,Old Windsor - House,200000,Old Windsor,ruwa,,3500,5,2
2025-09-06 00:09:27,Arlington - House,220000,Arlington,harare south,,,6,
2025-09-06 00:09:27,Marlborough - Townhouse Complex,200000,Marlborough,harare west,,350,4,2
2025-09-06 00:09:27,Belgravia - House,880000,Belgravia,harare north,,3220,4,3
2025-09-06 00:09:27,Four Winds - House,120000,Four Winds,bulawayo south,,4962,3,2
2025-09-06 00:09:27,Arlington - House,425000,Arlington,harare south,,2012,6,5
2025-09-06 00:09:27,Hillcrest - House,125000,Hillcrest,bulawayo south,,1626,3,1
2025-09-06 00:09:27,Rydale Ridge - House,70000,Rydale Ridge,harare high density,,437,5,4
2025-09-06 00:09:27,Chiredzi - House,120000,Chiredzi,chiredzi,,4600,6,1
2025-09-06 00:09:27,Chisipite - House,480000,Chisipite,harare north,,1000,3,2
2025-09-06 00:09:27,Hogerty Hill - House,650000,Hogerty Hill,harare north,,14000,5,3
2025-09-06 00:09:27,Carrick Creagh - House,3000000,Carrick Creagh,harare north,,4200,7,8
2025-09-06 00:09:27,Athlone - House,250000,Athlone,harare east,,4896,5,1
2025-09-06 00:09:27,Nguboyenja - House,30000,Nguboyenja,bulawayo high density,,1,9,2
2025-09-06 00:09:27,Highlands - Townhouse Complex,350000,Highlands,harare north,,500,5,5
2025-09-06 00:09:27,Helensvale - House,380000,Helensvale,harare north,,2800,3,
2025-09-06 00:09:27,Mount Pleasant - House,1500000,Mount Pleasant,harare north,,4051,6,6
2025-09-06 00:09:27,Hogerty Hill - House,295000,Hogerty Hill,harare north,,700,3,2
2025-09-06 00:09:27,Arlington - Townhouse Complex,210000,Arlington,harare south,,647,4,2
2025-09-06 00:09:27,Borrowdale - Townhouse Complex,950000,Borrowdale,harare north,,7000,6,9
2025-09-06 00:09:27,Northwood - Townhouse Complex,345000,Northwood,harare north,,215,4,3
2025-09-06 00:09:27,Haig Park - House,149000,Haig Park,harare west,,1071,3,1
2025-09-06 00:09:27,Pomona - Townhouse Complex,230000,Pomona,harare north,,278,3,2
2025-09-06 00:09:27,Marlborough - Townhouse Complex,80000,Marlborough,harare west,,2000,2,1
2025-09-06 00:09:27,Kariba - House,350000,Kariba,kariba,,854,4,
2025-09-06 00:09:27,Chisipite - House,550000,Chisipite,harare north,,4047,4,3
2025-09-06 00:09:27,Highlands - Townhouse Complex,348000,Highlands,harare north,,400,4,3
2025-09-06 00:09:27,Glen Lorne - House,710000,Glen Lorne,harare north,,4263,5,
2025-09-06 00:09:27,Borrowdale Brooke - House,1950000,Borrowdale Brooke,harare north,,5063,5,4
2025-09-06 00:09:27,Helensvale - House,550000,Helensvale,harare north,,6000,4,4
2025-09-06 00:09:27,Marlborough - Townhouse Complex,270000,Marlborough,harare west,,9347,4,4
2025-09-06 00:09:27,Zimre Park - House,150000,Zimre Park,harare east,,1000,5,3
2025-09-06 00:09:27,Hatcliffe - House,55000,Hatcliffe,harare high density,,600,4,2
2025-09-06 00:09:27,Kariba - House,130000,Kariba,kariba,,1500,3,3
2025-09-06 00:09:27,Hatfield - Townhouse Complex,135000,Hatfield,harare south,,400,3,3
2025-09-06 00:09:27,Vainona - Townhouse Complex,300000,Vainona,harare north,,,5,3
2025-09-06 00:09:27,Helensvale - House,1400000,Helensvale,harare north,,12000,6,10
2025-09-06 00:09:27,Avenues - House,320000,Avenues,mutare,,2059,3,2
2025-09-06 00:09:27,Glen View - House,40000,Glen View,harare high density,,200,4,1
2025-09-06 00:09:27,Mabvazuva - House,130000,Mabvazuva,ruwa,,400,4,2
2025-09-06 00:09:27,Glen Lorne - House,650000,Glen Lorne,harare north,,6330,6,
2025-09-06 00:09:27,Chisipite - House,1400000,Chisipite,harare north,,16800,4,2
2025-09-06 00:09:27,Victoria Falls - House,530000,Victoria Falls,victoria falls,,2000,4,3
2025-09-06 00:09:27,Glen Lorne - House,650000,Glen Lorne,harare north,,4367,4,4
2025-09-06 00:09:27,Upper Hillside - House,305000,Upper Hillside,harare east,,5040,4,2
2025-09-06 00:09:27,Greendale - House,650000,Greendale,harare east,,7899,4,2
2025-09-06 00:09:27,Ruwa - Townhouse Complex,180000,Ruwa,ruwa,,2288,18,6
2025-09-06 00:09:27,Mount Pleasant - Townhouse Complex,370000,Mount Pleasant,harare north,,600,3,3
2025-09-06 00:09:27,Gunhill - House,665000,Gunhill,harare north,,3754,4,4
2025-09-06 00:09:27,Hatfield - House,160000,Hatfield,harare south,,2000,3,2
2025-09-06 00:09:27,Glaudina - House,55000,Glaudina,harare west,,300,3,2
2025-09-06 00:09:27,Greendale - Townhouse Complex,280000,Greendale,harare east,,500,4,5
2025-09-06 00:09:27,Glen Lorne - House,350000,Glen Lorne,harare north,,3000,5,4
2025-09-06 00:09:27,Chiredzi - House,120000,Chiredzi,chiredzi,,4600,4,
2025-09-06 00:09:27,Paddonhurst - House,80000,Paddonhurst,bulawayo north,,1,3,1
2025-09-06 00:09:27,Chipukutu Park - House,105000,Chipukutu Park,ruwa,,800,4,2
2025-09-06 00:09:27,Highlands - House,400000,Highlands,harare north,,4000,3,2
2025-09-06 00:09:27,Mabelreign - House,145000,Mabelreign,harare west,,800,5,3
2025-09-06 00:09:27,Borrowdale Brooke - House,1950000,Borrowdale Brooke,harare north,,5063,5,4
2025-09-06 00:09:27,Southview Park - House,38000,Southview Park,harare south,,240,3,
2025-09-06 00:09:27,Greencroft - House,290000,Greencroft,harare west,,3844,4,2
2025-09-06 00:09:27,Zimre Park - House,70000,Zimre Park,harare east,,570,3,2
2025-09-06 00:09:27,Mabelreign - Townhouse Complex,165000,Mabelreign,harare west,,900,4,3
2025-09-06 00:09:27,Glaudina - House,65000,Glaudina,harare west,,600,3,2
2025-09-06 00:09:27,Tynwald - House,255000,Tynwald,harare west,,2700,5,2
2025-09-06 00:09:27,Bluff Hill - House,195000,Bluff Hill,harare west,,3024,6,3
2025-09-06 00:09:27,Helensvale - House,225000,Helensvale,harare north,,2000,3,2
2025-09-06 00:09:27,Mandara - House,320000,Mandara,harare east,,4278,3,2
2025-09-06 00:09:27,Glen Lorne - House,405000,Glen Lorne,harare north,,2000,3,3
2025-09-06 00:09:27,Chipukutu Park - House,95000,Chipukutu Park,ruwa,,800,4,2
2025-09-06 00:09:27,Zengeza - House,47000,Zengeza,chitungwiza,,1000,5,2
2025-09-06 00:09:27,Westgate - House,238000,Westgate,harare west,,1900,4,
2025-09-06 00:09:27,Avenues - Townhouse Complex,210000,Avenues,harare cbd,,300,3,
2025-09-06 00:09:27,Arlington - House,210000,Arlington,harare south,,,3,
2025-09-06 00:09:27,Eastlea - House,350000,Eastlea,harare east,,1555,4,2
2025-09-06 00:09:27,Matsheumhlope - House,310000,Matsheumhlope,bulawayo east,,4097,4,3
2025-09-06 00:09:27,Marlborough - Townhouse Complex,250000,Marlborough,harare west,,2000,4,2
2025-09-06 00:09:27,Mabvazuva - House,115000,Mabvazuva,ruwa,,400,4,2
2025-09-06 00:09:27,Dzivarasekwa - House,50000,Dzivarasekwa,harare high density,,300,5,2
2025-09-06 00:09:27,Quinnington - House,300000,Quinnington,harare north,,500,4,
2025-09-06 00:09:27,Avenues - House,410000,Avenues,harare cbd,,400,4,
2025-09-06 00:09:27,Monavale - House,300000,Monavale,harare west,,4020,5,3
2025-09-06 00:09:27,Ilanda - House,149000,Ilanda,bulawayo east,,1300,3,1
2025-09-06 00:09:27,Kutandara - House,76500,Kutandara,harare west,,400,4,3
2025-09-06 00:09:27,Glen Lorne - House,640000,Glen Lorne,harare north,,4300,6,4
2025-09-06 00:09:27,Glaudina - House,28000,Glaudina,harare west,,200,4,1
2025-09-06 00:09:27,Mandara - House,320000,Mandara,harare east,,2000,3,2
2025-09-06 00:09:27,Sandton Park - House,105000,Sandton Park,harare west,,1005,5,4
2025-09-06 00:09:27,Glen View - House,27000,Glen View,harare high density,,300,3,1
2025-09-06 00:09:27,Mabelreign - House,140000,Mabelreign,harare west,,1425,3,1
2025-09-06 00:09:27,Mount Pleasant - House,1500000,Mount Pleasant,harare north,,4051,6,6
2025-09-06 00:09:27,Gletwin Park - House,390000,Gletwin Park,harare north,,2006,5,4
2025-09-06 00:09:27,The Grange - House,550000,The Grange,harare north,,4047,5,3
2025-09-06 00:09:27,Borrowdale Brooke - Townhouse Complex,370000,Borrowdale Brooke,harare north,,600,3,2
2025-09-06 00:09:27,Greystone Park - House,680000,Greystone Park,harare north,,4046,7,5
2025-09-06 00:09:27,Marlborough - House,290000,Marlborough,harare west,,4256,3,
2025-09-06 00:09:27,Vainona - House,850000,Vainona,harare north,,4070,3,
2025-09-06 00:09:27,Haydon Park - House,165000,Haydon Park,harare west,,800,4,3
2025-09-06 00:09:27,Tiger's Kloof - House,480000,Tiger's Kloof,mutare,,20100,5,3
2025-09-06 00:09:27,Greystone Park - House,650000,Greystone Park,harare north,,3988,6,5
2025-09-06 00:09:27,Meyrick Park - House,200000,Meyrick Park,harare west,,4047,4,2
2025-09-06 00:09:27,Braeside - House,170000,Braeside,harare south,,950,4,2
2025-09-06 00:09:27,Mahatshula - House,60000,Mahatshula,bulawayo north,,570,3,
2025-09-06 00:09:27,Cranborne - House,120000,Cranborne,harare south,,714,3,
2025-09-06 00:09:27,Glen Lorne - House,650000,Glen Lorne,harare north,,6330,8,5
2025-09-06 00:09:27,Newlands - Townhouse Complex,280000,Newlands,harare north,,500,3,2
2025-09-06 00:09:27,Amby - House,100000,Amby,harare east,,450,3,2
2025-09-06 00:09:27,Marlborough - House,220000,Marlborough,harare west,,,3,2
2025-09-06 00:09:27,Newlands - House,450000,Newlands,harare north,,4000,4,2
2025-09-06 00:09:27,Burnside - House,140000,Burnside,bulawayo east,,4126,3,1
2025-09-06 00:09:27,Queens Park West - House,79000,Queens Park West,bulawayo north,,1143,3,1
2025-09-06 00:09:27,Mount Pleasant Heights - House,360000,Mount Pleasant Heights,harare north,,2200,4,3
2025-09-06 00:09:27,Marlborough - House,135000,Marlborough,harare west,,533,4,4
2025-09-06 00:09:27,Riverside South - House,230000,Riverside South,bulawayo east,,8093,3,2
2025-09-06 00:09:27,Mount Pleasant Heights - House,200000,Mount Pleasant Heights,harare north,,1316,4,2
2025-09-06 00:09:27,Upper Rangemore - House,120000,Upper Rangemore,bulawayo high density,,10157,3,2
2025-09-06 00:09:27,Mabvazuva - House,100000,Mabvazuva,ruwa,,703,4,3
2025-09-06 00:09:27,Helensvale - Townhouse Complex,350000,Helensvale,harare north,,1800,3,2
2025-09-06 00:09:27,Arlington - House,425000,Arlington,harare south,,,6,
2025-09-06 00:09:27,Damofalls - House,50000,Damofalls,damofalls,,300,3,2
2025-09-06 00:09:27,Zengeza - House,38000,Zengeza,chitungwiza,,300,3,2
2025-09-06 00:09:27,Queensdale - House,190000,Queensdale,harare south,,1884,4,2
2025-09-06 00:09:27,Carrick Creagh - House,650000,Carrick Creagh,harare north,,2000,5,3
2025-09-06 00:09:27,Twinlakes - House,250000,Twinlakes,norton,,4097,4,3
2025-09-06 00:09:27,Vainona - Townhouse Complex,250000,Vainona,harare north,,500,3,2
2025-09-06 00:09:27,Madokero - House,135000,Madokero,harare west,,400,4,3
2025-09-06 00:09:27,Chisipite - House,800000,Chisipite,harare north,,4047,5,
2025-09-06 00:09:27,Gunhill - House,1700000,Gunhill,harare north,,3444,4,4
2025-09-06 00:09:27,Eastlea - House,250000,Eastlea,harare east,,1800,2,
2025-09-06 00:09:27,Strathaven - House,280000,Strathaven,harare west,,500,3,
2025-09-06 00:09:27,Chitungwiza - House,26000,Chitungwiza,chitungwiza,,240,4,1
2025-09-06 00:09:27,Glen View - House,50000,Glen View,harare high density,,250,4,1
2025-09-06 00:09:27,Arlington - Townhouse Complex,175000,Arlington,harare south,,300,3,2
2025-09-06 00:09:27,Haydon Park - House,125000,Haydon Park,harare west,,1291,4,5
2025-09-06 00:09:27,Newlands - Townhouse Complex,380000,Newlands,harare north,,513,3,2
2025-09-06 00:09:27,Borrowdale Brooke - House,800000,Borrowdale Brooke,harare north,,1660,7,7
2025-09-06 00:09:27,Greendale - House,360000,Greendale,harare east,,3711,4,1
2025-09-06 00:09:27,Tynwald - House,150000,Tynwald,harare west,,570,4,3
2025-09-06 00:09:27,Philadelphia - House,650000,Philadelphia,harare north,,,6,2
2025-09-06 00:09:27,Mount Pleasant - Townhouse Complex,295000,Mount Pleasant,harare north,,400,4,4
2025-09-06 00:09:27,Msasa Park - House,70000,Msasa Park,harare south,,420,3,2
2025-09-06 00:09:27,Borrowdale - House,800000,Borrowdale,harare north,,8148,5,2
2025-09-06 00:09:27,Goodhope - House,220000,Goodhope,harare west,,2000,3,3
2025-09-06 00:09:27,Daylesford - House,140000,Daylesford,gweru,,4085,5,2
2025-09-06 00:09:27,Borrowdale Brooke - House,790000,Borrowdale Brooke,harare north,,1981,5,3
2025-09-06 00:09:27,Beitbridge - House,140000,Beitbridge,beitbridge,,2440,3,2
2025-09-06 00:09:27,Philadelphia - House,670000,Philadelphia,harare north,,4600,6,
2025-09-06 00:09:27,Chisipite - House,800000,Chisipite,harare north,,4047,5,
2025-09-06 00:09:27,Warren Park - House,46000,Warren Park,harare high density,,350,3,1
2025-09-06 00:09:27,Hillside - House,250000,Hillside,bulawayo south,,,4,1
2025-09-06 00:09:27,Arlington - House,425000,Arlington,harare south,,,6,
2025-09-06 00:09:27,Harrisvale - House,35000,Harrisvale,bulawayo north,,1,2,1
2025-09-06 00:09:27,Suburbs - House,220000,Suburbs,bulawayo east,,13900,5,2
2025-09-06 00:09:27,Chinhoyi - House,120000,Chinhoyi,chinhoyi,,3899,3,2
2025-09-06 00:09:27,Northwood - Townhouse Complex,345000,Northwood,harare north,,215,4,3
2025-09-06 00:09:27,Riverside South - House,230000,Riverside South,bulawayo east,,8093,3,2
2025-09-06 00:09:27,Arlington - House,220000,Arlington,harare south,,,6,
2025-09-06 00:09:27,Sandton Park - House,200000,Sandton Park,harare west,,1250,5,4
2025-09-06 00:09:27,Queensdale - Townhouse Complex,75000,Queensdale,harare south,,450,3,2
2025-09-06 00:09:27,Glen Lorne - House,350000,Glen Lorne,harare north,,3000,5,4
2025-09-06 00:09:27,Zimre Park - House,80000,Zimre Park,harare east,,500,4,2
2025-09-06 00:09:27,Greendale - House,550000,Greendale,harare east,,7687,4,2
2025-09-06 00:09:27,Borrowdale - House,550000,Borrowdale,harare north,,5200,4,
2025-09-06 00:09:27,Burnside - House,250000,Burnside,bulawayo east,,5665,5,3
2025-09-06 00:09:27,Glen Lorne - House,635000,Glen Lorne,harare north,,5133,4,4
2025-09-06 00:09:27,Colne Valley - House,660000,Colne Valley,harare north,,4277,8,5
2025-09-06 00:09:27,Ashdown Park - House,150000,Ashdown Park,harare west,,600,5,3
2025-09-06 00:09:27,Mandara - House,320000,Mandara,harare east,,4278,3,2
2025-09-06 00:09:27,Mabvuku - House,25000,Mabvuku,harare high density,,133,2,1
2025-09-06 00:09:27,"Ruwa - House, Townhouse Complex",140000,Ruwa,ruwa,,400,4,2
2025-09-06 00:09:27,Borrowdale Brooke - House,700000,Borrowdale Brooke,harare north,,4000,8,10
2025-09-06 00:09:27,Chiredzi - House,120000,Chiredzi,chiredzi,,4672,4,
2025-09-06 00:09:27,Quinnington - House,160000,Quinnington,harare north,,1400,4,5
2025-09-06 00:09:27,Ruwa - House,1300000,Ruwa,ruwa,,157827,5,
2025-09-06 00:09:27,Sunway City - House,90000,Sunway City,harare east,,2000,4,2
2025-09-06 00:09:27,Rydale Ridge Park - House,79000,Rydale Ridge Park,harare west,,2000,3,2
2025-09-06 00:09:27,Waterfalls - House,200000,Waterfalls,harare south,,7200,4,2
2025-09-06 00:09:27,Borrowdale - House,550000,Borrowdale,harare north,,3200,5,
2025-09-06 00:09:27,Burnside - House,140000,Burnside,bulawayo east,,4126,3,1
2025-09-06 00:09:27,Arlington - House,150000,Arlington,harare south,,2025,5,4
2025-09-06 00:09:27,Belvedere - House,170000,Belvedere,harare west,,1300,3,2
2025-09-06 00:09:27,Victoria Falls - Townhouse Complex,525000,Victoria Falls,victoria falls,,3278,4,3
2025-09-06 00:09:27,Marlborough - Townhouse Complex,240000,Marlborough,harare west,,400,3,3
2025-09-06 00:09:27,Greendale North - House,365000,Greendale North,harare north,,2700,4,3
2025-09-06 00:09:27,Mtausi Park - House,55000,Mtausi Park,gweru,,2040,5,
2025-09-06 00:09:27,Waterfalls - House,240000,Waterfalls,harare south,,6900,3,1
2025-09-06 00:09:27,New Marlborough - House,100000,New Marlborough,harare west,,540,3,2
2025-09-06 00:09:27,Crowhill Views - House,50000,Crowhill Views,harare north,,1100,4,
2025-09-06 00:09:27,Glen Lorne - House,500000,Glen Lorne,harare north,,,4,
2025-09-06 00:09:27,Eastlea - House,250000,Eastlea,harare east,,1963,4,3
2025-09-06 00:09:27,Crowhill Views - House,170000,Crowhill Views,harare north,,2450,4,
2025-09-06 00:09:27,Luveve - House,31000,Luveve,bulawayo high density,,250,4,1
2025-09-06 00:09:27,Chipukutu Park - House,95000,Chipukutu Park,ruwa,,800,4,2
2025-09-06 00:09:27,Kumalo - Townhouse Complex,168000,Kumalo,bulawayo east,,600,3,2
2025-09-06 00:09:27,Avonlea - House,295000,Avonlea,harare west,,3844,3,
2025-09-06 00:09:27,Budiriro - House,45000,Budiriro,harare high density,,300,3,1
2025-09-06 00:09:27,Mabvazuva - House,115000,Mabvazuva,ruwa,,400,4,2
2025-09-06 00:09:27,Groom Bridge - Townhouse Complex,370000,Groom Bridge,harare north,,,3,3
2025-09-06 00:09:27,Marlborough - House,285000,Marlborough,harare west,,4223,5,2
2025-09-06 00:09:27,Budiriro - House,45000,Budiriro,harare high density,,392,6,
2025-09-06 00:09:27,Marondera - House,140000,Marondera,marondera,,2376,5,5
2025-09-06 00:09:27,Suburbs - House,210000,Suburbs,bulawayo east,,2974,4,1
2025-09-06 00:09:27,Juliasdale - House,200000,Juliasdale,juliasdale,,,2,2
2025-09-06 00:09:27,Emganwini - House,28000,Emganwini,bulawayo high density,,200,3,1
2025-09-06 00:09:27,Carrick Creagh - House,400000,Carrick Creagh,harare north,,3900,6,
2025-09-06 00:09:27,Greendale - House,330000,Greendale,harare east,,4631,3,2
2025-09-06 00:09:27,Suburbs - House,890000,Suburbs,bulawayo east,,16187,6,5
2025-09-06 00:09:27,Newlands - Townhouse Complex,380000,Newlands,harare north,,500,3,2
2025-09-06 00:09:27,Rydale Ridge Park - House,65000,Rydale Ridge Park,harare west,,400,4,2
2025-09-06 00:09:27,Glen Lorne - House,450000,Glen Lorne,harare north,,4000,3,
2025-09-06 00:09:27,Victoria Falls - Townhouse Complex,550000,Victoria Falls,victoria falls,,2366,4,4
2025-09-06 00:09:27,Hillside - House,230000,Hillside,harare south,,3294,3,
2025-09-06 00:09:27,Hogerty Hill - House,650000,Hogerty Hill,harare north,,14000,5,3
2025-09-06 00:09:27,Haydon Park - House,120000,Haydon Park,harare west,,1000,4,
2025-09-06 00:09:27,Tynwald - House,65000,Tynwald,harare west,,400,4,2
2025-09-06 00:09:27,Marlborough - House,280000,Marlborough,harare west,,4606,4,2
2025-09-06 00:09:27,Madokero - House,105000,Madokero,harare west,,450,4,2
2025-09-06 00:09:27,Mount Pleasant - Townhouse Complex,295000,Mount Pleasant,harare north,,400,4,4
2025-09-06 00:09:27,Westgate - House,238000,Westgate,harare west,,1900,4,
2025-09-06 00:09:27,Northwood - House,490000,Northwood,harare north,,4000,4,4
2025-09-06 00:09:27,Bloomingdale - Townhouse Complex,110000,Bloomingdale,harare west,,500,3,1
2025-09-06 00:09:27,Greendale - House,390000,Greendale,harare east,,6170,4,2
2025-09-06 00:09:27,Glen Lorne - House,400000,Glen Lorne,harare north,,5300,4,2
2025-09-06 00:09:27,Riverside Park - House,115000,Riverside Park,ruwa,,2300,3,3
2025-09-06 00:09:27,Eastlea - House,390000,Eastlea,harare east,,2000,4,
2025-09-06 00:09:27,Greendale North - House,355000,Greendale North,harare north,,300,4,
2025-09-06 00:09:27,Eastlea - House,235000,Eastlea,harare east,,1406,3,
2025-09-06 00:09:27,Chisipite - Townhouse Complex,400000,Chisipite,harare north,,266380000,4,3
2025-09-06 00:09:27,Avondale - The Ridge - House,775000,Avondale,harare west,,4000,6,5
2025-09-06 00:09:27,Kamfinsa - Townhouse Complex,165000,Kamfinsa,harare east,,8000,4,3
